,id,pad_id,longitude_pad,latitude_pad,county,state,operator_principal,parent_operator_co,company_type,pad_status,tst_first_detection_date
6408,743996,9txs5nm6,-101.81379,31.675446,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2018-05-03 00:00:00.000
6409,540735,9tx7ftbx,-102.193886,31.629627,Upton,Texas,DISCOVERY OPERATING INC,DISCOVERY OPERATING,Private,no permit,2020-12-16 00:00:00.000
6410,404441,9tx2m77m,-102.06949,31.000303,Crockett,Texas,None,NaN,NaN,no permit,2018-05-18 00:00:00.000
6411,753136,9tz6dzc0,-102.18232,32.825928,Dawson,Texas,REVERENCE OPERATING LLC,NaN,NaN,no permit,2018-05-06 00:00:00.000
6412,782649,9tx502q6,-102.63637,31.46666,Crane,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,
6413,467509,9trum3zv,-101.3599,30.288803,Crockett,Texas,None,NaN,NaN,no permit,2020-10-09 00:00:00.000
6414,786339,9tx532dn,-102.598274,31.512665,Crane,Texas,"BLACKBEARD OPERATING, LLC",NaN,NaN,no permit,
6415,753270,9ty4ewzk,-103.89858,32.8211,Eddy,New Mexico,PRE ONGARD,PRE ONGARD,,no permit,2021-06-14 00:00:00.000
6416,712889,9tvdjc5r,-104.50846,32.70216,Eddy,New Mexico,EOG Y RESOURCES INC,EOG RESOURCES,Public,no permit,2021-04-30 00:00:00.000
6417,181349,9txxgn82,-101.82076,32.335617,Martin,Texas,ADOBE OIL CO.,,,no permit,2020-02-22 00:00:00.000
6418,720503,9tvfdbjw,-104.285614,32.784237,Eddy,New Mexico,Redwood Operating LLC,NaN,NaN,no permit,2021-01-08 00:00:00.000
6419,124841,9txnv5fx,-102.4329,32.14599,Andrews,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2018-05-06 00:00:00.000
6420,737159,9twzwj5u,-102.7387,32.284046,Andrews,Texas,"MONTARE OPERATING, LTD.",NaN,NaN,no permit,2019-02-15 00:00:00.000
6421,357181,9txve1f4,-101.46688,31.914288,Glasscock,Texas,APACHE CORP,APA,Public,no permit,2018-05-28 00:00:00.000
6422,714826,9txhy5ss,-102.386154,31.792408,Ector,Texas,None,NaN,NaN,no permit,2018-05-11 00:00:00.000
6423,785065,9twfz98x,-102.67739,31.430357,Crane,Texas,CONTANGO RESOURCES INC,CONTANGO OIL AND GAS,Public,no permit,
6424,331282,9v840kgr,-101.23433,31.31639,Irion,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2018-05-08 00:00:00.000
6425,741127,9txt6h04,-101.86519,31.882755,Midland,Texas,"CROWNQUEST OPERATING, LLC",,,no permit,2018-05-06 00:00:00.000
6426,791773,9tw6mwzc,-103.45836,31.37033,Reeves,Texas,CENTENNIAL RESOURCE PRODUCTION LLC,CENTENNIAL,Public,no permit,2021-08-23 00:00:00.000
6427,781676,9twjwvs4,-103.76033,31.93495,Loving,Texas,ANADARKO E AND P ONSHORE LLC,OCCIDENTAL,Public,no permit,2021-08-08 00:00:00.000
6428,145224,9tzn6c9x,-102.533066,33.451843,Hockley,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2018-05-11 00:00:00.000
6429,766182,9tzne5g9,-102.51932,33.507267,Hockley,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2021-07-04 00:00:00.000
6430,711131,9txkzyd7,-101.96102,31.808786,Midland,Texas,PIONEER NATURAL RES USA INC,PIONEER,Public,no permit,2019-02-20 00:00:00.000
6431,664231,9twqnv8f,-103.41294,32.022793,Lea,New Mexico,"RMR OPERATING, LLC",NaN,NaN,no permit,2021-03-06 00:00:00.000
6432,846797,9tx2n3r7,-102.02001,30.944914,Pecos,Texas,KIMBROUGH OIL COMPANY,,,no permit,2022-01-17 00:00:00.000
6433,792470,9tznt8k3,-102.408424,33.48791,Hockley,Texas,ROCKER A OPERATING COMPANY,NaN,NaN,no permit,2019-01-01 00:00:00.000
6434,741429,9txt41s7,-101.85937,31.825176,Midland,Texas,"PIONEER NATURAL RES. USA, INC.",,,no permit,2018-05-03 00:00:00.000
6435,745093,9tzb4jx5,-101.50374,32.374554,Howard,Texas,OVINTIV USA INC.,,,no permit,2018-05-03 00:00:00.000
6436,78181,9tws9hus,-103.30896,31.75535,Winkler,Texas,MEWBOURNE OIL CO,MEWBOURNE,Private,no permit,2018-07-15 00:00:00.000
6437,247821,9xt5w5pf,-105.19415,42.819714,Converse,Wyoming,None,,,no permit,2017-03-07 00:00:00.000
6438,755212,9twcveb8,-102.76532,31.265867,Pecos,Texas,POANDG OPERATING LLC,POG RESOURCES,Private,no permit,2021-06-19 00:00:00.000
6439,769966,9tw6y8sr,-103.41942,31.424923,Reeves,Texas,OXY USA INC,OCCIDENTAL,Public,no permit,2021-07-09 00:00:00.000
6440,15632,9ttgz6uv,-104.08891,31.612684,Culberson,Texas,APR OPERATING LLC,ADMIRAL PERMIAN,Private,no permit,2019-05-01 00:00:00.000
6441,781461,9twzv56f,-102.78413,32.318077,Andrews,Texas,FDL OPERATING LLC,FDL ENERGY,Private,no permit,2019-01-01 00:00:00.000
6442,782462,9twfjgzf,-102.74444,31.310097,Crane,Texas,KERR-MCGEE CORPORATION,NaN,NaN,no permit,
6443,730829,9tyfr6qh,-102.68079,32.75244,Gaines,Texas,OXY USA INC,OCCIDENTAL,Public,no permit,2019-02-20 00:00:00.000
6444,785959,9tx4c5gz,-102.60713,31.442844,Crane,Texas,APACHE CORP,APA,Public,no permit,
6445,841112,9txhuws6,-102.45263,31.808603,Ector,Texas,"AGHORN OPERATING, INC.",NaN,NaN,no permit,2021-11-26 17:44:58.000
6446,801872,9tybsyr6,-102.7888,32.466408,Andrews,Texas,XTO ENERGY/EXXONMOBIL,,,no permit,2019-01-31 00:00:00.000
6447,703868,9txb2yt0,-101.56173,31.017239,Crockett,Texas,TENNECO OIL CO.,NaN,NaN,no permit,2019-03-09 00:00:00.000
6448,786213,9tx51h9d,-102.61002,31.490023,Crane,Texas,SLANT OPERATING LLC,SLANT ENERGY,Private,no permit,
6449,382658,9twxgzq5,-103.18603,32.34022,Lea,New Mexico,PROVIDENCE ENERGY SERVS INC.-KELTON OP CORP,NaN,NaN,no permit,2018-06-30 00:00:00.000
6450,456123,9trv2ds7,-101.57352,30.468504,Crockett,Texas,"EPIC PERMIAN OPERATING, LLC",NaN,NaN,no permit,2020-05-12 00:00:00.000
6451,13014,9twmfew5,-103.59283,31.968056,Loving,Texas,ANADARKO E AND P ONSHORE LLC,OCCIDENTAL,Public,no permit,2018-05-11 00:00:00.000
6452,791818,9tvbnnb6,-104.14994,32.38129,Eddy,New Mexico,MEWBOURNE OIL CO,MEWBOURNE,Private,no permit,2021-08-23 00:00:00.000
6453,764490,9twm930q,-103.65556,31.910892,Loving,Texas,ANADARKO E AND P ONSHORE LLC,OCCIDENTAL,Public,no permit,2021-07-04 00:00:00.000
6454,616503,9v2pbg7w,-101.21216,30.912529,Crockett,Texas,ZARVONA ENERGY LLC,ZARVONA ENERGY,Private,no permit,2021-01-17 00:00:00.000
6455,849973,9tvdwm3x,-104.488716,32.813263,Eddy,New Mexico,ZPZ DELAWARE I LLC,NaN,NaN,no permit,2022-03-21 00:00:00.000
6456,156917,9tx8wh9e,-101.687065,31.05063,Crockett,Texas,ENRON OIL & GAS COMPANY,NaN,NaN,no permit,2018-05-03 00:00:00.000
6457,788045,9tx7zgc1,-101.96258,31.61755,Upton,Texas,"VENCER ENERGY, LLC",NaN,NaN,no permit,2021-08-18 00:00:00.000
6458,739964,9tvcyzpw,-104.10681,32.691017,Eddy,New Mexico,GEORGE A CHASE JR DBA G AND C SERVICE,GEORGE A CHASE JR DBA G AND C SERVICE,Private,no permit,2021-05-30 00:00:00.000
6459,261841,9twu48vd,-102.89007,31.64522,Ward,Texas,OCCIDENTAL PERMIAN LTD,OCCIDENTAL,Private,no permit,2018-05-06 00:00:00.000
6460,776778,9ty8bpj5,-103.35222,32.514557,Lea,New Mexico,FINLEY RESOURCES INC,FINLEY RESOURCES ,Private,no permit,2021-07-24 00:00:00.000
6461,769564,9twptdnb,-103.81136,32.26697,Eddy,New Mexico,OXY USA INC,OCCIDENTAL,Public,no permit,2021-03-31 00:00:00.000
6462,782471,9twgx4vb,-102.69201,31.567993,Crane,Texas,"STRONGHOLD ENERGY II OPER, LLC",NaN,NaN,no permit,
6463,361714,9tz9ute2,-101.75062,32.68159,Dawson,Texas,JO MILL OIL COMPANY LLC,NaN,NaN,no permit,2018-08-16 00:00:00.000
6464,785730,9tx496s8,-102.594986,31.390797,Crane,Texas,MARTIN JIMMY INC,MARTIN JIMMY,Private,no permit,
